"","respID","sys_StartTime","sys_EndTime","Time Taken","sys_SumPageTimes","sys_StartTimeStamp","sys_EndTimeStamp","sys_DataSource","sys_RespStatus","sys_RespRemoved","sys_DispositionCode","completion_status","sys_UserJavaScript","sys_UserAgent","sys_OperatingSystem","sys_Browser","sys_ScreenWidth","sys_CAPIDeviceID","PROLIFICPID","PID","AC1_1","AC1_2","AC1_3","AC1_4","AC1","AC2","AC3","AC4","Fixed_Task_Response","Choice1","Choice2","Choice3","Choice4","Choice5","Choice6","Choice7","Choice8","Choice9","Choice10","Choice11","Choice12","Choice13","Choice14","Choice15","Source_Imp","Expense_Imp","Benefit_Imp","Effort_Imp","Carbon_imp","Envt_r1","Envt_r2","Envt_r3","envt","Trust","Alt1","Alt2","Alt3","Alt4","Alt5","Alt6","altruism","Self_interest1","Self_interest2","Self_interest3","self_interest","Tradition1","Tradition2","Tradition3","traditionalism","Change1","Change2","Change3","open_to_change","home","feasibilitysolar","feasibilitygreen","bill","Zip","income","education","politics","politics_3_other","age","gender","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_7_other","sys_CBCVersion_PilotDCE","sys_CBCDesignID_PilotDCE","sys_pagetime_1","sys_pagetime_2","sys_pagetime_3","sys_pagetime_4","sys_pagetime_5","sys_pagetime_6","sys_pagetime_7","sys_pagetime_8","sys_pagetime_9","sys_pagetime_10","sys_pagetime_11","sys_pagetime_12","sys_pagetime_13","sys_pagetime_14","sys_pagetime_15","sys_pagetime_16","sys_pagetime_17","sys_pagetime_18","sys_pagetime_19","sys_pagetime_20","sys_pagetime_21","sys_pagetime_22","sys_pagetime_23","sys_pagetime_24","sys_pagetime_25","sys_pagetime_26","sys_pagetime_27","sys_pagetime_28","sys_pagetime_29","sys_pagetime_30","sys_pagetime_31","sys_pagetime_32","sys_pagetime_33","sys_pagetime_34","sys_pagetime_35","sys_pagetime_36","sys_pagetime_37","sys_pagetime_38","sys_pagetime_39","sys_pagetime_40","sys_pagetime_41","sys_pagetime_42","sys_pagetime_43","sys_pagetime_44","att_score"
"186",204,"28 Feb 2022 - 18:02:54 CST","28 Feb 2022 - 18:10:45 CST",471,468,1646092974,1646093445,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1518,NA,"5ee5777de62eb32c84555b3b","5ee5777de62eb32c84555b3b",0,0,1,1,"Correct","Correct","Incorrect","Incorrect","Correct",1,2,1,3,3,2,2,3,3,3,3,2,3,3,3,"Not at all important","Slightly Important","Somewhat Important","Very Important","Extremely Important","Strongly Disagree","Disagree","Neutral",2,4,2,2,3,4,4,5,3.83333333333333,5,6,6,5.66666666666667,5,4,2,3,3,3,4,3.33333333333333,"Yes","No","No",80,48035,"50,000-74,999","High School/GED","Democrat","","26-35","Male",1,0,0,0,0,0,0,0,"",204,"CBC1_1645635478_6",NA,10,7,10,15,12,14,11,34,26,17,29,3,3,4,2,8,5,17,20,44,12,6,4,9,4,5,5,5,5,15,6,10,4,6,10,7,15,22,4,4,5,11,3,2
"187",205,"28 Feb 2022 - 18:03:12 CST","28 Feb 2022 - 18:13:09 CST",597,776,1646092992,1646093589,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","Mac OS X 10.11.6","Chrome 96.0.4664.93",1248,NA,"61081c256a9c078ceb6c6439","61081c256a9c078ceb6c6439",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,2,2,2,1,1,1,1,1,2,1,2,3,1,"Somewhat Important","Somewhat Important","Very Important","Slightly Important","Somewhat Important","Neutral","Agree","Agree",3.66666666666667,2,4,4,4,4,5,5,4.16666666666667,3,2,2,3,5,5,4,4.33333333333333,4,4,4,4,"No","No","No",75,29601,"50,000-74,999","Bachelor's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",205,"CBC1_1645635478_6",NA,4,4,28,14,33,9,8,7,7,12,11,9,13,10,4,9,12,15,5,239,26,10,35,12,7,9,8,23,14,16,13,6,12,12,15,16,42,26,6,4,6,4,1,4
"188",206,"28 Feb 2022 - 18:03:34 CST","28 Feb 2022 - 18:11:50 CST",496,492,1646093014,1646093510,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","Mac OS X 10.15.7","Chrome 97.0.4692.99",1429,NA,"60fccc84440f8e8c82ca0288","60fccc84440f8e8c82ca0288",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,"Somewhat Important","Somewhat Important","Slightly Important","Slightly Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,4,4,4,4,5,5,4,2,1,1,1,1,3,1,2.66666666666667,4,3,3,3.33333333333333,"No","Yes","Dont Know",130,85259,"75,000-99,999","High School/GED","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",206,"CBC1_1645635478_6",NA,6,8,19,11,31,12,11,6,5,11,11,6,13,6,6,8,8,29,6,14,17,9,9,8,7,6,6,9,7,8,7,7,10,10,16,14,51,43,4,4,6,5,2,4
"189",207,"28 Feb 2022 - 18:03:36 CST","28 Feb 2022 - 18:17:33 CST",837,834,1646093016,1646093853,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.109",1280,NA,"605af78a9a9e0147b5700d32","605af78a9a9e0147b5700d32",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,"Very Important","Very Important","Very Important","Not at all important","Very Important","Agree","Agree","Agree",4,2,4,4,5,4,5,5,4.16666666666667,2,2,2,2.33333333333333,3,5,4,4.33333333333333,4,3,3,3.33333333333333,"Yes","Dont Know","Dont Know",150,77071,"50,000-74,999","Bachelor's degree","Democrat","","26-35","Female",0,1,0,0,0,0,0,0,"",207,"CBC1_1645635478_6",NA,4,9,22,41,30,8,9,12,8,18,12,6,5,6,16,23,41,28,12,55,19,18,36,16,19,20,15,18,39,20,15,15,10,18,28,23,68,46,5,4,5,7,5,4
"190",209,"28 Feb 2022 - 18:04:07 CST","28 Feb 2022 - 18:15:01 CST",654,653,1646093047,1646093701,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"565c6791c121fe0012fc3caf","565c6791c121fe0012fc3caf",0,0,0,1,"Incorrect","Correct","Correct","Correct","Correct",1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,"Somewhat Important","Very Important","Somewhat Important","Somewhat Important","Very Important","Strongly Agree","Agree","Strongly Agree",4.66666666666667,3,5,5,5,5,5,5,4.33333333333333,1,6,4,5,5,4,3,3.66666666666667,4,4,4,4,"No","No","No",60,23606,"25,000-49,999","Some College","Democrat","","26-35","Female",1,0,0,0,0,0,0,0,"",209,"CBC1_1645635478_6",NA,14,4,33,22,34,17,22,9,8,18,13,23,17,9,9,8,9,17,6,35,13,24,14,14,16,11,20,15,11,16,8,8,17,7,15,17,58,19,4,4,6,6,3,4
"191",210,"28 Feb 2022 - 18:04:18 CST","28 Feb 2022 - 18:10:50 CST",392,387,1646093058,1646093450,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"5f18610a63c761000bf6a39a","5f18610a63c761000bf6a39a",0,1,1,1,"Incorrect","Correct","Correct","Correct","Correct",2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,"Very Important","Extremely Important","Slightly Important","Somewhat Important","Very Important","Strongly Agree","Agree","Agree",4.33333333333333,2,4,5,4,3,5,5,3.83333333333333,1,6,1,3.66666666666667,4,5,2,4,5,4,4,4.33333333333333,"No","Dont Know","Dont Know",114,33498,"150,000-199,999","Bachelor's degree","Democrat","","18-25","Non-Conforming",0,0,0,1,0,0,0,0,"",210,"CBC1_1645635478_6",NA,5,3,12,6,23,5,6,7,14,3,2,3,3,2,11,11,9,5,10,15,6,11,8,6,7,11,10,5,8,8,12,7,5,6,10,11,37,45,4,4,3,5,3,4
"192",211,"28 Feb 2022 - 18:04:19 CST","28 Feb 2022 - 18:15:24 CST",665,659,1646093059,1646093724,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1920,NA,"609122350e5b8e743ab41f79","609122350e5b8e743ab41f79",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,3,3,1,3,2,2,3,2,2,2,1,3,1,1,"Very Important","Extremely Important","Somewhat Important","Somewhat Important","Somewhat Important","Neutral","Agree","Agree",3.66666666666667,3,4,4,5,3,5,4,4,3,1,1,1.66666666666667,3,5,2,3.66666666666667,4,4,3,3.66666666666667,"Yes","Dont Know","Dont Know",200,76527,"25,000-49,999","Associate's degree","Other","neither","36-45","Female",1,0,0,0,0,0,0,0,"",211,"CBC1_1645635478_6",NA,10,5,7,9,82,8,10,21,8,80,6,6,5,9,2,9,5,18,20,15,21,13,14,15,9,14,13,10,7,14,11,16,7,10,15,22,57,28,5,6,11,4,2,4
"193",212,"28 Feb 2022 - 18:04:25 CST","28 Feb 2022 - 18:24:56 CST",1231,1228,1646093065,1646094296,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"5a0ef93279f96a0001c73f25","5a0ef93279f96a0001c73f25",0,0,1,1,"Correct","Correct","Correct","Correct","Incorrect",2,3,3,3,3,2,3,3,2,2,3,3,2,3,1,"Very Important","Extremely Important","Somewhat Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,2,4,5,4,3,5,4,3.83333333333333,2,3,2,3,4,5,5,5,5,4,4,4.33333333333333,"No","No","Dont Know",150,21210,"25,000-49,999","Bachelor's degree","Other","Independent","26-35","Female",0,1,0,0,0,0,0,0,"",212,"CBC1_1645635478_6",NA,138,17,44,34,62,41,68,26,17,23,35,48,16,10,14,34,38,20,15,17,18,43,13,19,19,8,32,9,11,13,14,14,16,42,12,45,63,60,10,23,14,10,3,3
"194",213,"28 Feb 2022 - 18:04:26 CST","28 Feb 2022 - 18:23:41 CST",1155,1151,1646093066,1646094221,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 OPR/83.0.4254.62","Windows 10.0","Opera 83.0.4254.62",1324,NA,"616326a20970334859e5230d","616326a20970334859e5230d",0,0,1,0,"Incorrect","Incorrect","Correct","Incorrect","Correct",2,3,1,1,3,2,3,1,3,3,3,3,3,3,3,"Somewhat Important","Somewhat Important","Somewhat Important","Somewhat Important","Somewhat Important","Neutral","Neutral","Neutral",3,3,4,5,4,5,5,5,4.83333333333333,5,5,5,5,5,5,5,5,5,4,5,4.66666666666667,"No","I already have solar PV","Dont Know",0,38344,"Prefer not to answer","High School/GED","Prefer not to answer","","18-25","Female",0,1,0,0,0,0,0,1,"",213,"CBC1_1645635478_6",NA,61,11,6,134,51,162,25,15,14,45,13,22,18,17,20,75,8,12,16,20,8,9,16,18,17,9,12,15,9,8,9,9,12,13,12,7,73,112,6,6,13,9,4,2
"195",214,"28 Feb 2022 - 18:04:37 CST","28 Feb 2022 - 18:31:04 CST",1587,1585,1646093077,1646094664,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:97.0) Gecko/20100101 Firefox/97.0","Mac OS X 10.15","Firefox 97.0",1493,NA,"5dd37d08c6588f38120fb465","5dd37d08c6588f38120fb465",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,2,2,1,1,2,1,1,3,1,2,1,3,1,"Slightly Important","Somewhat Important","Somewhat Important","Slightly Important","Somewhat Important","Agree","Agree","Agree",4,1,4,5,4,4,5,5,4.16666666666667,2,2,2,2,2,3,2,3,4,4,2,3.33333333333333,"Yes","Yes","Dont Know",75,95403,"100,000-149,999","Graduate or Professional degree","Democrat","","46-55","Female",1,0,0,0,0,0,0,0,"",214,"CBC1_1645635478_6",NA,18,10,47,23,79,25,21,21,12,25,18,27,22,13,11,20,11,40,21,44,44,26,24,40,60,37,97,41,122,15,25,39,79,57,80,27,124,106,6,7,8,10,3,4
"196",215,"28 Feb 2022 - 18:04:45 CST","28 Feb 2022 - 18:13:56 CST",551,546,1646093085,1646093636,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.109",1334,NA,"6100c17164f9f4c063f4d25f","6100c17164f9f4c063f4d25f",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,"Very Important","Very Important","Very Important","Very Important","Very Important","Agree","Agree","Agree",4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"No","I already have solar PV","I already have green electricity",100,95135,"More than 200,000","High School/GED","Democrat","","18-25","Female",0,0,0,1,0,0,0,0,"",215,"CBC1_1645635478_6",NA,4,13,6,81,8,12,13,12,16,10,15,37,15,7,9,14,15,23,5,17,16,11,8,19,11,9,8,7,12,6,8,4,4,6,9,10,28,17,3,6,5,5,2,4
"197",217,"28 Feb 2022 - 18:05:00 CST","28 Feb 2022 - 18:46:09 CST",2469,2465,1646093100,1646095569,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1443,NA,"61bb38b540db417c1a138ce7","61bb38b540db417c1a138ce7",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,"Somewhat Important","Very Important","Extremely Important","Slightly Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,4,5,5,5,4,5,5,4.5,3,2,3,2.66666666666667,3,4,4,4.33333333333333,5,5,4,4.66666666666667,"No","No","No",40,91387,"Less than $25,000","Bachelor's degree","Democrat","","18-25","Female",0,0,0,1,0,0,0,0,"",217,"CBC1_1645635478_6",NA,3,6,1781,10,8,11,17,20,10,11,55,11,13,12,78,49,11,15,23,12,24,12,10,8,15,9,13,6,17,25,7,6,5,9,21,13,64,27,3,3,4,7,1,4
"198",218,"28 Feb 2022 - 18:05:13 CST","28 Feb 2022 - 18:16:28 CST",675,673,1646093113,1646093788,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1366,NA,"5c5c8a688089970001788f30","5c5c8a688089970001788f30",0,0,0,1,"Incorrect","Correct","Correct","Correct","Correct",2,1,2,1,2,2,2,1,1,1,1,1,2,1,2,"Extremely Important","Extremely Important","Very Important","Slightly Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,4,5,5,4.66666666666667,4,1,2,2.66666666666667,5,5,4,4.66666666666667,5,5,3,4.33333333333333,"No","No","I already have green electricity",150,10128,"25,000-49,999","Bachelor's degree","Democrat","","66-75","Female",1,0,0,0,0,0,0,0,"",218,"CBC1_1645635478_6",NA,10,6,15,14,19,11,15,9,7,9,18,23,8,8,6,9,13,19,8,20,25,26,14,19,13,9,12,13,10,11,17,14,19,16,23,21,74,46,12,5,9,6,12,4
"199",219,"28 Feb 2022 - 18:05:16 CST","28 Feb 2022 - 18:13:21 CST",485,480,1646093116,1646093601,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"60fdab454b8c00448c10fa27","60fdab454b8c00448c10fa27",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,1,2,2,3,2,3,2,1,2,1,1,1,1,"Somewhat Important","Extremely Important","Very Important","Slightly Important","Very Important","Agree","Strongly Agree","Agree",4.33333333333333,1,4,5,5,4,5,5,4.33333333333333,2,1,2,1.66666666666667,2,4,2,3.33333333333333,4,4,5,4.33333333333333,"No","No","No",66,95405,"50,000-74,999","Some College","Democrat","","26-35","Male",1,0,0,0,0,0,0,0,"",219,"CBC1_1645635478_6",NA,9,7,15,10,20,9,9,9,7,13,4,14,8,7,4,8,9,16,8,12,26,9,11,10,20,9,15,7,9,11,5,7,10,12,15,18,47,26,3,4,4,3,1,4
"200",220,"28 Feb 2022 - 18:05:18 CST","28 Feb 2022 - 18:11:35 CST",377,370,1646093118,1646093495,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:96.0) Gecko/20100101 Firefox/96.0","Mac OS X 10.15","Firefox 96.0",1440,NA,"60fd255a4f192c33c52c4f74","60fd255a4f192c33c52c4f74",0,0,1,1,"Correct","Incorrect","Correct","Correct","Correct",2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,"Somewhat Important","Very Important","Very Important","Very Important","Extremely Important","Agree","Strongly Agree","Strongly Agree",4.66666666666667,1,3,4,5,3,5,5,4,2,1,2,1.66666666666667,2,3,2,2.66666666666667,3,4,3,3.33333333333333,"No","Dont Know","Dont Know",500,99522,"150,000-199,999","Some College","Prefer not to answer","","18-25","Non-Conforming",1,0,0,0,0,0,0,0,"",220,"CBC1_1645635478_6",NA,4,6,9,6,12,6,9,8,6,5,4,3,2,1,2,6,5,15,7,16,15,17,8,7,9,46,5,5,6,5,5,4,4,8,10,12,36,17,4,3,6,5,1,3
"201",221,"28 Feb 2022 - 18:05:36 CST","28 Feb 2022 - 18:16:58 CST",682,682,1646093136,1646093818,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1289,NA,"5f59ce6bf4d188227440a9d2","5f59ce6bf4d188227440a9d2",0,0,0,1,"Incorrect","Correct","Correct","Correct","Correct",2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,"Very Important","Extremely Important","Very Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,1,5,5,5,5,5,5,4.5,2,3,5,4.66666666666667,6,6,5,5.33333333333333,5,4,4,4.33333333333333,"No","Yes","Yes",180,74873,"Less than $25,000","Some College","Other","Tin Foil Hat Society","46-55","Female",1,0,0,0,0,0,0,0,"",221,"CBC1_1645635478_6",NA,30,30,19,13,23,12,22,10,7,16,10,12,9,11,6,13,9,19,9,19,16,32,14,15,12,19,20,15,12,18,14,10,8,16,16,32,50,28,5,4,15,9,3,4
"202",222,"28 Feb 2022 - 18:05:38 CST","28 Feb 2022 - 18:16:29 CST",651,649,1646093138,1646093789,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1366,NA,"5aa117356475f90001a02fd6","5aa117356475f90001a02fd6",0,0,1,0,"Incorrect","Correct","Correct","Correct","Correct",3,1,2,3,3,3,3,3,3,3,1,3,1,3,3,"Very Important","Extremely Important","Very Important","Very Important","Very Important","Agree","Agree","Agree",4,2,4,4,4,5,6,6,4.83333333333333,4,4,5,5,6,6,5,5.33333333333333,5,5,5,5,"No","Yes","Dont Know",40,83201,"75,000-99,999","Bachelor's degree","Democrat","","36-45","Female",1,0,0,0,0,0,0,0,"",222,"CBC1_1645635478_6",NA,14,22,23,13,23,14,15,20,6,16,12,8,39,16,6,8,8,13,7,18,57,28,22,17,19,9,8,12,8,9,6,10,24,6,17,17,32,23,4,5,5,6,4,4
"203",223,"28 Feb 2022 - 18:05:39 CST","28 Feb 2022 - 18:27:27 CST",1308,1325,1646093139,1646094447,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.102",1392,NA,"5fd4125ed9973916d62d9958","5fd4125ed9973916d62d9958",0,0,0,1,"Incorrect","Incorrect","Correct","Correct","Correct",3,1,3,1,1,1,1,2,3,3,2,3,2,2,3,"Not at all important","Extremely Important","Extremely Important","Very Important","Slightly Important","Strongly Agree","Agree","Agree",4.33333333333333,1,3,5,2,6,5,3,4.5,6,6,5,5.33333333333333,5,6,4,5,5,6,6,5.66666666666667,"No","Dont Know","Dont Know",125,91710,"50,000-74,999","Bachelor's degree","Republican","","26-35","Male",1,0,0,0,0,0,0,0,"",223,"CBC1_1645635478_6",NA,12,10,7,9,15,10,10,9,15,10,14,4,4,5,8,5,6,264,24,22,9,14,13,93,11,67,39,17,19,9,138,10,9,7,23,130,207,24,5,4,8,4,2,3
"204",225,"28 Feb 2022 - 18:05:42 CST","28 Feb 2022 - 18:15:42 CST",600,597,1646093142,1646093742,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"58c3a8c1b101a70001293790","58c3a8c1b101a70001293790",0,0,1,1,"Correct","Incorrect","Correct","Correct","Correct",1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,"Very Important","Very Important","Somewhat Important","Extremely Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,5,5,5,5,5,4.33333333333333,1,1,1,1.66666666666667,3,5,3,4.33333333333333,5,3,3,3.66666666666667,"Yes","Yes","Dont Know",150,96822,"50,000-74,999","Some College","Democrat","","56-65","Female",0,0,0,1,0,0,0,0,"",225,"CBC1_1645635478_6",NA,9,6,9,23,18,9,14,15,7,6,12,7,9,8,6,6,5,25,6,30,10,36,11,8,19,7,8,8,8,10,10,7,11,8,11,9,45,119,5,3,6,6,2,3
"205",226,"28 Feb 2022 - 18:05:42 CST","28 Feb 2022 - 18:13:25 CST",463,461,1646093142,1646093605,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS x86_64 13099.110.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.136 Safari/537.36","Chrome OS","Chrome 84.0.4147.136",1164,NA,"5cfdd7d53ca1bb00011030d4","5cfdd7d53ca1bb00011030d4",0,0,0,1,"Incorrect","Incorrect","Incorrect","Correct","Correct",3,3,3,3,1,3,2,1,1,2,1,1,2,2,2,"Very Important","Somewhat Important","Somewhat Important","Somewhat Important","Very Important","Agree","Strongly Agree","Strongly Agree",4.66666666666667,3,5,5,5,5,5,5,4.5,2,2,3,3.33333333333333,5,5,3,4.33333333333333,5,4,4,4.33333333333333,"Yes","I already have solar PV","I already have green electricity",75,44240,"75,000-99,999","Bachelor's degree","Democrat","","26-35","Female",1,0,0,0,0,0,0,0,"",226,"CBC1_1645635478_6",NA,14,5,14,17,11,8,7,7,10,15,16,12,8,7,8,8,5,27,6,7,6,7,9,6,10,13,11,8,8,10,5,4,8,8,22,14,40,28,11,3,7,8,3,2
"206",227,"28 Feb 2022 - 18:05:51 CST","28 Feb 2022 - 18:10:49 CST",298,296,1646093151,1646093449,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.109",1440,NA,"61085d4d8b0fc852f4b8cc5b","61085d4d8b0fc852f4b8cc5b",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,1,1,1,2,1,2,3,2,3,1,2,2,3,"Somewhat Important","Extremely Important","Extremely Important","Very Important","Somewhat Important","Agree","Agree","Agree",4,1,5,5,5,5,5,5,5.16666666666667,6,6,6,5.66666666666667,5,5,5,5,5,5,5,5,"No","No","No",280,72143,"Less than $25,000","Bachelor's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",227,"CBC1_1645635478_6",NA,4,4,10,7,14,5,3,5,5,5,5,4,5,3,3,6,4,4,7,11,7,9,6,4,5,6,6,6,5,4,9,6,9,6,9,10,35,21,4,3,6,4,2,4
"207",228,"28 Feb 2022 - 18:05:53 CST","28 Feb 2022 - 18:17:11 CST",678,674,1646093153,1646093831,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"5decaac46e09cf3792805023","5decaac46e09cf3792805023",0,0,1,1,"Correct","Incorrect","Incorrect","Correct","Correct",2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,"Extremely Important","Very Important","Extremely Important","Somewhat Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,4,5,6,6,5,4,4,4.66666666666667,3,2,2,2.33333333333333,3,5,5,4.66666666666667,4,4,5,4.33333333333333,"Yes","Yes","Yes",128,85042,"75,000-99,999","Associate's degree","Democrat","","26-35","Male",0,0,0,0,1,0,0,0,"",228,"CBC1_1645635478_6",NA,6,14,45,13,67,72,9,14,7,4,16,4,7,2,3,16,14,4,13,63,7,12,10,27,6,7,5,4,7,5,6,9,6,6,31,50,26,42,3,3,4,4,1,2
"208",229,"28 Feb 2022 - 18:05:56 CST","28 Feb 2022 - 18:11:44 CST",348,344,1646093156,1646093504,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",2560,NA,"5e1c138a2bf9514062e4de6b","5e1c138a2bf9514062e4de6b",0,0,1,1,"Correct","Correct","Incorrect","Correct","Correct",1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,"Very Important","Slightly Important","Extremely Important","Slightly Important","Very Important","Agree","Agree","Agree",4,1,4,4,3,2,4,4,3.16666666666667,2,2,2,2,2,4,3,3.66666666666667,4,4,5,4.33333333333333,"Yes","Yes","No",200,92307,"50,000-74,999","Some College","Democrat","","36-45","Male",1,0,0,0,0,0,0,0,"",229,"CBC1_1645635478_6",NA,2,6,9,6,7,5,17,20,9,7,5,3,3,1,1,10,7,4,20,9,17,6,4,5,6,6,6,3,6,4,2,7,6,4,20,14,50,14,3,2,4,2,2,3
